,name,latent_embedding_mean_0,latent_embedding_mean_1,latent_embedding_mean_2,latent_embedding_mean_3,latent_embedding_mean_4,latent_embedding_mean_5,latent_embedding_mean_6,latent_embedding_mean_7,latent_embedding_mean_8,latent_embedding_mean_9,latent_embedding_mean_10,latent_embedding_mean_11,latent_embedding_median_0,latent_embedding_median_1,latent_embedding_median_2,latent_embedding_median_3,latent_embedding_median_4,latent_embedding_median_5,latent_embedding_median_6,latent_embedding_median_7,latent_embedding_median_8,latent_embedding_median_9,latent_embedding_median_10,latent_embedding_median_11,latent_embedding_std_0,latent_embedding_std_1,latent_embedding_std_2,latent_embedding_std_3,latent_embedding_std_4,latent_embedding_std_5,latent_embedding_std_6,latent_embedding_std_7,latent_embedding_std_8,latent_embedding_std_9,latent_embedding_std_10,latent_embedding_std_11,avg_bout_length_0,total_duration_0,num_bouts_0,avg_bout_length_1,total_duration_1,num_bouts_1,avg_bout_length_2,total_duration_2,num_bouts_2,avg_bout_length_3,total_duration_3,num_bouts_3,avg_bout_length_4,total_duration_4,num_bouts_4,avg_bout_length_5,total_duration_5,num_bouts_5,avg_bout_length_6,total_duration_6,num_bouts_6,avg_bout_length_7,total_duration_7,num_bouts_7,avg_bout_length_8,total_duration_8,num_bouts_8,avg_bout_length_9,total_duration_9,num_bouts_9,avg_bout_length_10,total_duration_10,num_bouts_10,avg_bout_length_11,total_duration_11,num_bouts_11,avg_bout_length_12,total_duration_12,num_bouts_12,avg_bout_length_13,total_duration_13,num_bouts_13,avg_bout_length_14,total_duration_14,num_bouts_14,avg_bout_length_15,total_duration_15,num_bouts_15,avg_bout_length_16,total_duration_16,num_bouts_16,avg_bout_length_17,total_duration_17,num_bouts_17,avg_bout_length_18,total_duration_18,num_bouts_18,avg_bout_length_19,total_duration_19,num_bouts_19,avg_bout_length_20,total_duration_20,num_bouts_20,avg_bout_length_21,total_duration_21,num_bouts_21,avg_bout_length_22,total_duration_22,num_bouts_22,avg_bout_length_23,total_duration_23,num_bouts_23,avg_bout_length_24,total_duration_24,num_bouts_24,avg_bout_length_25,total_duration_25,num_bouts_25,avg_bout_length_26,total_duration_26,num_bouts_26,avg_bout_length_27,total_duration_27,num_bouts_27,avg_bout_length_28,total_duration_28,num_bouts_28,avg_bout_length_29,total_duration_29,num_bouts_29,avg_bout_length_30,total_duration_30,num_bouts_30,avg_bout_length_31,total_duration_31,num_bouts_31,avg_bout_length_32,total_duration_32,num_bouts_32,avg_bout_length_33,total_duration_33,num_bouts_33,avg_bout_length_34,total_duration_34,num_bouts_34,avg_bout_length_35,total_duration_35,num_bouts_35,avg_bout_length_36,total_duration_36,num_bouts_36,avg_bout_length_37,total_duration_37,num_bouts_37,avg_bout_length_38,total_duration_38,num_bouts_38,avg_bout_length_39,total_duration_39,num_bouts_39,avg_bout_length_40,total_duration_40,num_bouts_40,avg_bout_length_41,total_duration_41,num_bouts_41,avg_bout_length_42,total_duration_42,num_bouts_42,avg_bout_length_43,total_duration_43,num_bouts_43,avg_bout_length_44,total_duration_44,num_bouts_44,avg_bout_length_45,total_duration_45,num_bouts_45,avg_bout_length_46,total_duration_46,num_bouts_46,avg_bout_length_47,total_duration_47,num_bouts_47,avg_bout_length_48,total_duration_48,num_bouts_48,avg_bout_length_49,total_duration_49,num_bouts_49,avg_bout_length_50,total_duration_50,num_bouts_50,avg_bout_length_51,total_duration_51,num_bouts_51,avg_bout_length_52,total_duration_52,num_bouts_52,avg_bout_length_53,total_duration_53,num_bouts_53,avg_bout_length_54,total_duration_54,num_bouts_54,avg_bout_length_55,total_duration_55,num_bouts_55,avg_bout_length_56,total_duration_56,num_bouts_56,avg_bout_length_57,total_duration_57,num_bouts_57,avg_bout_length_58,total_duration_58,num_bouts_58,avg_bout_length_59,total_duration_59,num_bouts_59,avg_bout_length_60,total_duration_60,num_bouts_60,avg_bout_length_61,total_duration_61,num_bouts_61,avg_bout_length_62,total_duration_62,num_bouts_62,avg_bout_length_63,total_duration_63,num_bouts_63,avg_bout_length_64,total_duration_64,num_bouts_64,avg_bout_length_65,total_duration_65,num_bouts_65,avg_bout_length_66,total_duration_66,num_bouts_66,avg_bout_length_67,total_duration_67,num_bouts_67,avg_bout_length_68,total_duration_68,num_bouts_68,avg_bout_length_69,total_duration_69,num_bouts_69,avg_bout_length_70,total_duration_70,num_bouts_70,avg_bout_length_71,total_duration_71,num_bouts_71,avg_bout_length_72,total_duration_72,num_bouts_72,avg_bout_length_73,total_duration_73,num_bouts_73,avg_bout_length_74,total_duration_74,num_bouts_74,avg_bout_length_75,total_duration_75,num_bouts_75,avg_bout_length_76,total_duration_76,num_bouts_76,avg_bout_length_77,total_duration_77,num_bouts_77,avg_bout_length_78,total_duration_78,num_bouts_78,avg_bout_length_79,total_duration_79,num_bouts_79,avg_bout_length_81,total_duration_81,num_bouts_81,avg_bout_length_82,total_duration_82,num_bouts_82,avg_bout_length_83,total_duration_83,num_bouts_83,avg_bout_length_84,total_duration_84,num_bouts_84,avg_bout_length_85,total_duration_85,num_bouts_85,avg_bout_length_86,total_duration_86,num_bouts_86,avg_bout_length_87,total_duration_87,num_bouts_87,avg_bout_length_88,total_duration_88,num_bouts_88,avg_bout_length_89,total_duration_89,num_bouts_89,avg_bout_length_90,total_duration_90,num_bouts_90,avg_bout_length_91,total_duration_91,num_bouts_91,transition_matrix_kpms_dendogram_0_kpms_dendogram_1,transition_matrix_kpms_dendogram_0_kpms_dendogram_2,transition_matrix_kpms_dendogram_0_kpms_dendogram_3,transition_matrix_kpms_dendogram_0_kpms_dendogram_4,transition_matrix_kpms_dendogram_1_kpms_dendogram_0,transition_matrix_kpms_dendogram_1_kpms_dendogram_2,transition_matrix_kpms_dendogram_1_kpms_dendogram_3,transition_matrix_kpms_dendogram_1_kpms_dendogram_4,transition_matrix_kpms_dendogram_2_kpms_dendogram_0,transition_matrix_kpms_dendogram_2_kpms_dendogram_1,transition_matrix_kpms_dendogram_2_kpms_dendogram_3,transition_matrix_kpms_dendogram_2_kpms_dendogram_4,transition_matrix_kpms_dendogram_3_kpms_dendogram_0,transition_matrix_kpms_dendogram_3_kpms_dendogram_1,transition_matrix_kpms_dendogram_3_kpms_dendogram_2,transition_matrix_kpms_dendogram_3_kpms_dendogram_4,transition_matrix_kpms_dendogram_4_kpms_dendogram_0,transition_matrix_kpms_dendogram_4_kpms_dendogram_1,transition_matrix_kpms_dendogram_4_kpms_dendogram_2,transition_matrix_kpms_dendogram_4_kpms_dendogram_3
0,LL1-B6__2023-07-06_MFS__DO2271_DO_F_25075,0.8229524994054663,0.08218214897327593,0.30522990768159636,0.2771499592121109,0.3934555946064914,-0.01916747396806082,-0.10797080658675089,0.2438659841446365,-0.16976342560544105,-0.13175267728768106,-0.09749478380557294,-0.06119160039830263,0.574052331396383,0.027278070009539558,0.31188889533589453,0.24703527347753612,0.3592263591983752,-0.017875008640782782,-0.06819875467975597,0.28295437858972816,-0.13817139267188,-0.17303476931399137,-0.09388333624672772,-0.06486355486580277,0.6973661122574261,0.5065857173554739,0.22201872285431834,0.30570377895836576,0.2533990134037154,0.2693149263540015,0.2633563306218991,0.19792278111468198,0.2781866760746418,0.24308274169385807,0.19240971054060987,0.1900794472780048,2.644628099173554,320.0,121,2.066666666666667,93.0,45,1.8372093023255813,79.0,43,7.619047619047619,1440.0,189,3.7906976744186047,326.0,86,8.086309523809524,2717.0,336,3.848101265822785,304.0,79,8.661016949152541,1533.0,177,4.929577464788732,350.0,71,9.196428571428571,515.0,56,8.31768953068592,2304.0,277,4.142857142857143,87.0,21,9.832535885167465,2055.0,209,8.242647058823529,1121.0,136,8.584615384615384,1116.0,130,5.916666666666667,213.0,36,32.099236641221374,4205.0,131,4.421052631578948,168.0,38,14.881118881118882,2128.0,143,5.696969696969697,188.0,33,4.96078431372549,253.0,51,3.5,7.0,2,19.0,38.0,2,3.857142857142857,27.0,7,4.8,24.0,5,22.243243243243242,823.0,37,25.306306306306308,2809.0,111,1.3333333333333333,12.0,9,4.461538461538462,58.0,13,4.857142857142857,34.0,7,7.538461538461538,98.0,13,46.475675675675674,8598.0,185,0.0,0.0,0,35.8125,1719.0,48,4.2,21.0,5,67.58407079646018,15274.0,226,4.083333333333333,49.0,12,7.9,79.0,10,1.0,3.0,3,31.18475073313783,10634.0,341,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2.0,4.0,2,1.0,1.0,1,2.375,114.0,48,1.0,2.0,2,4.0,8.0,2,0.0,0.0,0,69.95238095238095,2938.0,42,95.46078431372548,9737.0,102,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,14.76,369.0,25,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2.2,11.0,5,1.0,1.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,74.63414634146342,3060.0,41,0.0,0.0,0,0.0,0.0,0,2.4285714285714284,17.0,7,0.0,0.0,0,4.0,4.0,1,0.0,0.0,0,333.7111111111111,30034.0,90,0.0,0.0,0,4.0,8.0,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,5.0,15.0,3,0.0,0.0,0,1.0,2.0,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2.0,2.0,1,0.0,0.0,0,0.0,0.0,0,0.28846153846153844,0.41346153846153844,0.04807692307692308,0.25,0.001976284584980237,0.45454545454545453,0.009881422924901186,0.5335968379446641,0.03488372093023256,0.5251937984496124,0.05813953488372093,0.3817829457364341,0.07407407407407407,0.2037037037037037,0.5925925925925926,0.12962962962962962,0.1693548387096774,0.29838709677419356,0.5141129032258065,0.018145161290322582
1,LL1-B6__2023-07-06_MFS__DO2272_DO_F_25076,0.7574033436879276,0.30191360171099807,0.09524332002011977,0.21794625614896124,0.27729886407387405,0.2152516479372684,-0.014121712903392689,0.15567813522565074,-0.11575376509514823,-0.08758994082301776,-0.0619074385424939,-0.01979577298833046,0.9158312850768329,0.4757477220300081,-0.0007822332748359251,0.16307198004158352,0.1862008183166322,0.18459904495072954,0.07681052758200373,0.18461129706259882,-0.08666640366814249,-0.10935769365143898,-0.02772477943671872,-0.029445415344323524,0.9682372668426138,0.8979490523107223,0.5322679320925088,0.6333413531573465,0.602305935415106,0.6874984884835036,0.507355963556331,1.0933546806908705,0.7410679492376528,0.2485719138012254,0.4331706382779897,0.39276811578265686,2.452830188679245,390.0,159,2.4754098360655736,151.0,61,1.7049180327868851,104.0,61,8.507462686567164,1710.0,201,3.5506072874493926,877.0,247,11.423684210526316,4341.0,380,3.0789473684210527,117.0,38,11.73015873015873,2956.0,252,5.532110091743119,603.0,109,12.487804878048781,512.0,41,10.634782608695652,2446.0,230,3.5789473684210527,68.0,19,10.75925925925926,2324.0,216,8.037735849056604,852.0,106,8.787234042553191,1239.0,141,4.708333333333333,113.0,24,19.533333333333335,2051.0,105,6.0,84.0,14,16.60674157303371,1478.0,89,8.830188679245284,468.0,53,5.0,220.0,44,0.0,0.0,0,1.5,6.0,4,3.0,3.0,1,4.5,9.0,2,17.08,427.0,25,21.041095890410958,1536.0,73,1.065217391304348,49.0,46,3.0,12.0,4,8.695652173913043,200.0,23,4.238095238095238,89.0,21,28.293650793650794,3565.0,126,1.380952380952381,58.0,42,16.714285714285715,351.0,21,4.333333333333333,78.0,18,45.46994535519126,8321.0,183,2.5,5.0,2,6.888888888888889,62.0,9,1.5802469135802468,128.0,81,29.285714285714285,9635.0,329,1.0,1.0,1,0.0,0.0,0,0.0,0.0,0,1.32,33.0,25,1.0,7.0,7,7.520833333333333,722.0,96,1.25,5.0,4,2.6,13.0,5,1.0,1.0,1,51.2962962962963,2770.0,54,98.67307692307692,5131.0,52,0.0,0.0,0,1.1818181818181819,13.0,11,1.0,1.0,1,24.666666666666668,1776.0,72,1.0,23.0,23,0.0,0.0,0,1.0,4.0,4,1.3333333333333333,20.0,15,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,2.0,2,0.0,0.0,0,112.49253731343283,7537.0,67,0.0,0.0,0,0.0,0.0,0,2.25,45.0,20,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,335.8015873015873,42311.0,126,1.0,1.0,1,1.0,14.0,14,1.3333333333333333,8.0,6,0.0,0.0,0,0.0,0.0,0,2.0,4.0,2,0.0,0.0,0,1.5,3.0,2,9.666666666666666,58.0,6,0.0,0.0,0,2.5,5.0,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,1.0,1,2.0,2.0,1,0.0,0.0,0,0.0,0.0,0,0.5740740740740741,0.14814814814814814,0.027777777777777776,0.25,0.0,0.3913894324853229,0.009784735812133072,0.598825831702544,0.018145161290322582,0.45161290322580644,0.07862903225806452,0.45161290322580644,0.054945054945054944,0.12087912087912088,0.5274725274725275,0.2967032967032967,0.1729200652528548,0.31158238172920066,0.4159869494290375,0.09951060358890701
2,LL1-B6__2023-07-06_MFS__DO2273_DO_F_25077,0.47419416287178695,0.309757430378592,0.24040429356511192,0.19481463725044976,0.22006838669774428,-0.03113733190699017,0.056461477714534185,0.2818963590617074,-0.15250894331265238,-0.12248701335179565,-0.054858714900593825,-0.08230652815447607,0.21561072564427605,0.35233579189253034,0.21080830408043938,0.17591580249839042,0.20691416031189436,-0.06133447239852498,0.10704877679368442,0.28224468577635864,-0.14949117650452512,-0.14110679472282128,-0.04628423966681409,-0.07571422320245481,0.697461587269419,0.6455433460448808,0.2636013166023579,0.2581948813432274,0.21443369534390824,0.3214851388298822,0.27468257976548033,0.16823353670020866,0.21127004043747866,0.24323947077949049,0.18118358803035053,0.18416184394548396,2.7329842931937174,522.0,191,2.909090909090909,320.0,110,2.36144578313253,196.0,83,4.604166666666667,663.0,144,4.14,414.0,100,11.207462686567164,7509.0,670,3.8639455782312924,568.0,147,12.274793388429751,5941.0,484,5.424460431654676,754.0,139,11.229166666666666,1617.0,144,10.195965417867436,3538.0,347,4.487179487179487,175.0,39,11.780303030303031,4665.0,396,8.610328638497652,1834.0,213,11.064788732394366,3928.0,355,5.5875,447.0,80,21.774011299435028,3854.0,177,3.9761904761904763,167.0,42,14.039735099337749,2120.0,151,7.0,238.0,34,4.15625,266.0,64,2.2222222222222223,20.0,9,1.9375,93.0,48,2.3333333333333335,7.0,3,8.821428571428571,494.0,56,22.70212765957447,2134.0,94,23.334763948497855,5437.0,233,1.3333333333333333,16.0,12,2.8333333333333335,34.0,12,21.77777777777778,1764.0,81,5.876712328767123,429.0,73,36.64938271604938,14843.0,405,1.8571428571428572,13.0,7,40.84126984126984,2573.0,63,8.72549019607843,445.0,51,42.84722222222222,12340.0,288,2.6666666666666665,8.0,3,14.545454545454545,160.0,11,1.3333333333333333,4.0,3,21.329268292682926,5247.0,246,1.0,1.0,1,0.0,0.0,0,0.0,0.0,0,2.0,4.0,2,1.0,1.0,1,3.533333333333333,53.0,15,1.4166666666666667,34.0,24,1.0,1.0,1,0.0,0.0,0,63.07692307692308,4920.0,78,50.9125,4073.0,80,0.0,0.0,0,1.0,1.0,1,2.0,6.0,3,13.8,138.0,10,1.0,2.0,2,0.0,0.0,0,0.0,0.0,0,1.5,9.0,6,1.0,1.0,1,0.0,0.0,0,1.0,1.0,1,0.0,0.0,0,3.5,7.0,2,0.0,0.0,0,67.95348837209302,8766.0,129,0.0,0.0,0,0.0,0.0,0,1.6,16.0,10,0.0,0.0,0,12.307692307692308,160.0,13,0.0,0.0,0,81.06122448979592,3972.0,49,0.0,0.0,0,1.0,3.0,3,0.0,0.0,0,1.0,1.0,1,0.0,0.0,0,1.0,4.0,4,0.0,0.0,0,0.0,0.0,0,9.75,156.0,16,0.0,0.0,0,4.333333333333333,13.0,3,0.0,0.0,0,0.0,0.0,0,9.0,9.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.1735159817351598,0.2876712328767123,0.1552511415525114,0.3835616438356164,0.0,0.40804597701149425,0.022988505747126436,0.5689655172413793,0.03864168618266979,0.3665105386416862,0.07494145199063232,0.5199063231850117,0.2047244094488189,0.1732283464566929,0.5511811023622047,0.07086614173228346,0.20355029585798817,0.16449704142011834,0.6201183431952663,0.011834319526627219
3,LL1-B6__2023-07-06_MFS__DO2274_DO_F_25078,1.3228190299040348,0.24239622268776162,0.6522339840069421,0.502518154901761,0.5698283900107614,-0.21528720932623477,-0.10013696578994145,0.6057528125426284,-0.25842233726090696,-0.3038845406741229,-0.1485972304023292,-0.20993083719124242,1.5929725976733191,0.2543603758449368,0.879038581886583,0.5157961494793434,0.5576576976968597,-0.23032480129091565,-0.08630418753839066,0.5752852097187012,-0.27462514934363724,-0.29824758135688934,-0.18068430132938115,-0.1722888657551314,0.8704252131955796,0.3733745876999439,1.950971922905487,0.9198106893408576,0.8676039687557314,0.7449374515295317,0.6964163716229664,0.565745010501314,1.3479373243782278,1.4206353588001408,0.891795739042923,0.6533296516969778,2.4262295081967213,296.0,122,2.9242424242424243,193.0,66,2.2745098039215685,116.0,51,7.968,996.0,125,4.853764478764479,10057.0,2072,7.6688311688311686,1181.0,154,4.900900900900901,544.0,111,10.717391304347826,986.0,92,5.435897435897436,636.0,117,9.258620689655173,1074.0,116,9.71111111111111,1311.0,135,5.931034482758621,344.0,58,9.738095238095237,1227.0,126,7.25,580.0,80,10.27450980392157,1048.0,102,6.042253521126761,429.0,71,12.492063492063492,787.0,63,4.064516129032258,252.0,62,10.472972972972974,775.0,74,9.25,407.0,44,6.215189873417722,491.0,79,2.3666666666666667,71.0,30,9.973684210526315,9475.0,950,4.333333333333333,39.0,9,5.7172413793103445,1658.0,290,12.342105263157896,469.0,38,15.153846153846153,591.0,39,1.7927710843373494,744.0,415,5.204545454545454,229.0,44,6.760043431053203,6226.0,921,8.476885644768856,10452.0,1233,20.854545454545455,1147.0,55,1.7183098591549295,122.0,71,26.25,315.0,12,18.330562659846546,28669.0,1564,23.6,708.0,30,7.0,84.0,12,14.0,1708.0,122,1.0,10.0,10,25.729166666666668,3705.0,144,1.0769230769230769,14.0,13,1.6,8.0,5,1.0,1.0,1,1.6363636363636365,18.0,11,1.0,4.0,4,3.0,60.0,20,4.171003717472119,1122.0,269,2.4545454545454546,54.0,22,1.2727272727272727,14.0,11,3.2,16.0,5,27.0,324.0,12,1.0,5.0,5,2.0,148.0,74,3.5833333333333335,43.0,12,6.333333333333333,38.0,6,1.4166666666666667,17.0,12,0.0,0.0,0,2.5,5.0,2,2.977800201816347,2951.0,991,1.9090909090909092,63.0,33,1.0909090909090908,12.0,11,1.0,5.0,5,0.0,0.0,0,2.5,10.0,4,1.0,4.0,4,71.6,716.0,10,0.0,0.0,0,1.0,3.0,3,4.9,49.0,10,20.625,165.0,8,31.9375,1022.0,32,1.3333333333333333,4.0,3,3.5,7.0,2,0.0,0.0,0,1.5,3.0,2,1.3333333333333333,4.0,3,3.066666666666667,46.0,15,0.0,0.0,0,6.862068965517241,199.0,29,0.0,0.0,0,1.0,2.0,2,23.54871794871795,4592.0,195,2.0,6.0,3,4.158075601374571,6050.0,1455,9.25,37.0,4,0.0,0.0,0,21.5,129.0,6,0.0,0.0,0,1.9285714285714286,27.0,14,0.0,0.0,0,0.0,0.0,0,0.26229508196721313,0.28688524590163933,0.22950819672131148,0.22131147540983606,0.00641025641025641,0.38461538461538464,0.07051282051282051,0.5384615384615384,0.037383177570093455,0.26479750778816197,0.5327102803738317,0.16510903426791276,0.06636155606407322,0.08924485125858124,0.782608695652174,0.06178489702517163,0.21987951807228914,0.22289156626506024,0.4789156626506024,0.0783132530120482
4,LL1-B6__2023-07-06_MFS__DO2331_DO_M_25047,0.5103997111104341,0.11559098207016896,0.29185987447297534,0.08508438862570611,0.27022065182084926,-0.15357268816566746,-0.06300088619026978,0.24901578536055147,-0.1016867779772891,-0.1640072077290909,-0.19532629984644373,-0.05508578238260457,0.3013627335883806,0.20248422915578815,0.3541798664950741,0.09364299016892351,0.2820344576838167,-0.23870717288064863,0.020353480261346084,0.25161594829473044,-0.11149675753183633,-0.15938625819307395,-0.19131394869578616,-0.05420245405861628,0.7517361260783028,0.8169944479324586,0.4504286557485626,0.4605599053602843,0.4588408303256953,0.6761041548618524,0.5976340347292699,0.2404556059651181,0.32674755669999955,0.25186739190430996,0.2549004642326855,0.2189454493392449,2.0205128205128204,394.0,195,1.9714285714285715,138.0,70,2.125,221.0,104,8.166666666666666,1911.0,234,5.166456494325347,4097.0,793,7.995652173913044,1839.0,230,3.6666666666666665,242.0,66,10.026785714285714,2246.0,224,4.921348314606742,438.0,89,8.735294117647058,297.0,34,8.46875,1084.0,128,3.2857142857142856,92.0,28,7.568702290076335,1983.0,262,7.926829268292683,975.0,123,10.308016877637131,2443.0,237,3.0416666666666665,73.0,24,23.536585365853657,1930.0,82,4.075,163.0,40,12.316239316239317,1441.0,117,7.758620689655173,225.0,29,4.488888888888889,404.0,90,2.0555555555555554,37.0,18,2.6595744680851063,125.0,47,4.166666666666667,50.0,12,6.107142857142857,342.0,56,47.03921568627451,2399.0,51,20.607142857142858,3462.0,168,1.0461538461538462,68.0,65,3.269230769230769,85.0,26,16.29126213592233,1678.0,103,5.442748091603053,713.0,131,41.1203007518797,5469.0,133,1.1875,57.0,48,38.91428571428571,2724.0,70,6.211864406779661,733.0,118,181.25842696629215,32264.0,178,4.0,24.0,6,9.447058823529412,803.0,85,1.4831460674157304,264.0,178,12.8,448.0,35,1.5,3.0,2,0.0,0.0,0,4.0,4.0,1,1.1951219512195121,49.0,41,1.2826086956521738,59.0,46,5.06027397260274,1847.0,365,1.1363636363636365,25.0,22,2.367088607594937,187.0,79,1.0,8.0,8,44.75,3222.0,72,205.06451612903226,12714.0,62,1.0,1.0,1,1.3076923076923077,17.0,13,2.5,5.0,2,13.628318584070797,1540.0,113,1.3333333333333333,28.0,21,9.0,9.0,1,1.3333333333333333,4.0,3,1.5,15.0,10,1.125,45.0,40,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0,2.0,6.0,3,0.0,0.0,0,201.01960784313727,10252.0,51,0.0,0.0,0,1.25,10.0,8,3.343137254901961,341.0,102,0.0,0.0,0,13.666666666666666,41.0,3,0.0,0.0,0,45.0,3060.0,68,1.0,2.0,2,1.25,5.0,4,1.3529411764705883,23.0,17,1.6666666666666667,15.0,9,0.0,0.0,0,3.0,12.0,4,1.0,1.0,1,0.0,0.0,0,7.681818181818182,169.0,22,0.0,0.0,0,1.9523809523809523,41.0,21,0.0,0.0,0,1.5,3.0,2,0.0,0.0,0,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0,1.0,1.0,1,0.27450980392156865,0.2679738562091503,0.1830065359477124,0.27450980392156865,0.019867549668874173,0.4139072847682119,0.0695364238410596,0.4966887417218543,0.04142011834319527,0.2879684418145957,0.15581854043392504,0.514792899408284,0.19887955182072828,0.22408963585434175,0.35014005602240894,0.226890756302521,0.20675944333996024,0.17296222664015903,0.47713717693836977,0.14314115308151093
5,LL1-B6__2023-07-06_MFS__DO2332_DO_M_25048,0.23801343410009557,0.29065023464110445,0.13511975404533358,0.09076072230728865,0.20490531876474988,0.01505485996326979,-0.03741403293054641,0.3067807017423092,-0.2032179736016096,-0.08665942620955071,-0.09480280920173251,-0.04463947385658753,0.13230274467933517,0.2844487808914024,0.11587457733227352,0.07815858240152632,0.20328641755860816,-0.006649289011545129,-0.018296704399906688,0.33411845040902255,-0.17937495435377376,-0.17926653992616076,-0.08972155798449857,-0.05445060991229281,0.34833353146908014,0.5288537797402078,0.21637512660191366,0.25113910628166214,0.2476924696191301,0.3472547655439017,0.19411082018498946,1.1632320128541627,0.6705563044369813,0.3580622754697918,0.44071574239237793,0.45004469652082435,2.1020408163265305,721.0,343,2.8461538461538463,592.0,208,2.2096774193548385,274.0,124,4.7292817679558015,856.0,181,6.358974358974359,248.0,39,11.01761658031088,10632.0,965,4.169811320754717,1326.0,318,13.040178571428571,8763.0,672,6.310626702997276,2316.0,367,11.974452554744525,3281.0,274,10.717357910906298,6977.0,651,4.2956521739130435,494.0,115,9.687037037037037,5231.0,540,5.533783783783784,819.0,148,10.276729559748428,4902.0,477,7.4089068825910935,1830.0,247,15.245901639344263,2790.0,183,4.776785714285714,535.0,112,13.106382978723405,1232.0,94,9.775,1173.0,120,6.03030303030303,1393.0,231,2.5714285714285716,36.0,14,1.5,9.0,6,3.1,93.0,30,4.25,17.0,4,16.166666666666668,1552.0,96,17.527093596059114,3558.0,203,1.5,3.0,2,3.8421052631578947,219.0,57,7.0,35.0,5,6.533333333333333,98.0,15,23.128526645768027,7378.0,319,1.0,3.0,3,16.27777777777778,293.0,18,6.777777777777778,61.0,9,28.263157894736842,5370.0,190,8.613636363636363,379.0,44,3.7,37.0,10,1.0,3.0,3,31.095238095238095,27426.0,882,1.0,1.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3.1,31.0,10,2.0,4.0,2,2.5,5.0,2,1.0,5.0,5,38.42857142857143,269.0,7,29.514285714285716,1033.0,35,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,1.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0,0.0,0.0,0,3.0,3.0,1,0.0,0.0,0,40.86516853932584,3637.0,89,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,6.75,27.0,4,0.0,0.0,0,52.666666666666664,158.0,3,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3.5,7.0,2,0.0,0.0,0,1.0,2.0,2,5.0,5.0,1,0.0,0.0,0,3.0,3.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,1.0,1,0.0,0.0,0,0.0,0.0,0,0.48668280871670705,0.2736077481840194,0.014527845036319613,0.22518159806295399,0.0008748906386701663,0.2755905511811024,0.003499562554680665,0.7200349956255468,0.09391435011269722,0.47107438016528924,0.0743801652892562,0.3606311044327573,0.07741935483870968,0.18064516129032257,0.6709677419354839,0.07096774193548387,0.21298882681564246,0.19553072625698323,0.5684357541899442,0.023044692737430168
