orig_row_index,NetworkFilename,latent_embedding_mean_0,latent_embedding_mean_1,latent_embedding_mean_2,latent_embedding_mean_3,latent_embedding_median_0,latent_embedding_median_1,latent_embedding_median_2,latent_embedding_median_3,latent_embedding_std_0,latent_embedding_std_1,latent_embedding_std_2,latent_embedding_std_3,avg_bout_length_0,total_duration_0,num_bouts_0,avg_bout_length_1,total_duration_1,num_bouts_1,avg_bout_length_2,total_duration_2,num_bouts_2,avg_bout_length_3,total_duration_3,num_bouts_3,avg_bout_length_4,total_duration_4,num_bouts_4,avg_bout_length_5,total_duration_5,num_bouts_5,avg_bout_length_6,total_duration_6,num_bouts_6,avg_bout_length_7,total_duration_7,num_bouts_7,avg_bout_length_8,total_duration_8,num_bouts_8,avg_bout_length_9,total_duration_9,num_bouts_9,avg_bout_length_10,total_duration_10,num_bouts_10,avg_bout_length_11,total_duration_11,num_bouts_11,avg_bout_length_12,total_duration_12,num_bouts_12,avg_bout_length_13,total_duration_13,num_bouts_13,avg_bout_length_14,total_duration_14,num_bouts_14,avg_bout_length_15,total_duration_15,num_bouts_15,avg_bout_length_16,total_duration_16,num_bouts_16,avg_bout_length_17,total_duration_17,num_bouts_17,avg_bout_length_18,total_duration_18,num_bouts_18,avg_bout_length_19,total_duration_19,num_bouts_19,avg_bout_length_20,total_duration_20,num_bouts_20,avg_bout_length_21,total_duration_21,num_bouts_21,avg_bout_length_22,total_duration_22,num_bouts_22,avg_bout_length_23,total_duration_23,num_bouts_23,avg_bout_length_24,total_duration_24,num_bouts_24,avg_bout_length_25,total_duration_25,num_bouts_25,avg_bout_length_26,total_duration_26,num_bouts_26,avg_bout_length_27,total_duration_27,num_bouts_27,avg_bout_length_28,total_duration_28,num_bouts_28,avg_bout_length_29,total_duration_29,num_bouts_29,avg_bout_length_30,total_duration_30,num_bouts_30,avg_bout_length_31,total_duration_31,num_bouts_31,avg_bout_length_32,total_duration_32,num_bouts_32,avg_bout_length_33,total_duration_33,num_bouts_33,avg_bout_length_34,total_duration_34,num_bouts_34,avg_bout_length_35,total_duration_35,num_bouts_35,avg_bout_length_36,total_duration_36,num_bouts_36,avg_bout_length_37,total_duration_37,num_bouts_37,avg_bout_length_38,total_duration_38,num_bouts_38,avg_bout_length_39,total_duration_39,num_bouts_39,avg_bout_length_40,total_duration_40,num_bouts_40,avg_bout_length_41,total_duration_41,num_bouts_41,avg_bout_length_42,total_duration_42,num_bouts_42,avg_bout_length_43,total_duration_43,num_bouts_43,avg_bout_length_44,total_duration_44,num_bouts_44,avg_bout_length_45,total_duration_45,num_bouts_45,avg_bout_length_46,total_duration_46,num_bouts_46,avg_bout_length_47,total_duration_47,num_bouts_47,avg_bout_length_48,total_duration_48,num_bouts_48,avg_bout_length_49,total_duration_49,num_bouts_49,avg_bout_length_50,total_duration_50,num_bouts_50,avg_bout_length_51,total_duration_51,num_bouts_51,avg_bout_length_52,total_duration_52,num_bouts_52,avg_bout_length_53,total_duration_53,num_bouts_53,avg_bout_length_54,total_duration_54,num_bouts_54,avg_bout_length_55,total_duration_55,num_bouts_55,avg_bout_length_56,total_duration_56,num_bouts_56,avg_bout_length_57,total_duration_57,num_bouts_57,avg_bout_length_58,total_duration_58,num_bouts_58,avg_bout_length_59,total_duration_59,num_bouts_59,avg_bout_length_60,total_duration_60,num_bouts_60,avg_bout_length_61,total_duration_61,num_bouts_61,avg_bout_length_62,total_duration_62,num_bouts_62,avg_bout_length_63,total_duration_63,num_bouts_63,avg_bout_length_64,total_duration_64,num_bouts_64,avg_bout_length_65,total_duration_65,num_bouts_65,avg_bout_length_66,total_duration_66,num_bouts_66,avg_bout_length_67,total_duration_67,num_bouts_67,avg_bout_length_68,total_duration_68,num_bouts_68,avg_bout_length_69,total_duration_69,num_bouts_69,avg_bout_length_70,total_duration_70,num_bouts_70,avg_bout_length_71,total_duration_71,num_bouts_71,avg_bout_length_72,total_duration_72,num_bouts_72,avg_bout_length_73,total_duration_73,num_bouts_73,avg_bout_length_74,total_duration_74,num_bouts_74,avg_bout_length_75,total_duration_75,num_bouts_75,avg_bout_length_76,total_duration_76,num_bouts_76,avg_bout_length_77,total_duration_77,num_bouts_77,avg_bout_length_78,total_duration_78,num_bouts_78,avg_bout_length_79,total_duration_79,num_bouts_79,avg_bout_length_81,total_duration_81,num_bouts_81,avg_bout_length_82,total_duration_82,num_bouts_82,avg_bout_length_83,total_duration_83,num_bouts_83,avg_bout_length_84,total_duration_84,num_bouts_84,avg_bout_length_85,total_duration_85,num_bouts_85,avg_bout_length_86,total_duration_86,num_bouts_86,avg_bout_length_87,total_duration_87,num_bouts_87,avg_bout_length_88,total_duration_88,num_bouts_88,avg_bout_length_89,total_duration_89,num_bouts_89,avg_bout_length_90,total_duration_90,num_bouts_90,avg_bout_length_91,total_duration_91,num_bouts_91,transition_matrix_kpms_dendrogram_0_kpms_dendrogram_1,transition_matrix_kpms_dendrogram_0_kpms_dendrogram_2,transition_matrix_kpms_dendrogram_0_kpms_dendrogram_3,transition_matrix_kpms_dendrogram_0_kpms_dendrogram_4,transition_matrix_kpms_dendrogram_1_kpms_dendrogram_0,transition_matrix_kpms_dendrogram_1_kpms_dendrogram_2,transition_matrix_kpms_dendrogram_1_kpms_dendrogram_3,transition_matrix_kpms_dendrogram_1_kpms_dendrogram_4,transition_matrix_kpms_dendrogram_2_kpms_dendrogram_0,transition_matrix_kpms_dendrogram_2_kpms_dendrogram_1,transition_matrix_kpms_dendrogram_2_kpms_dendrogram_3,transition_matrix_kpms_dendrogram_2_kpms_dendrogram_4,transition_matrix_kpms_dendrogram_3_kpms_dendrogram_0,transition_matrix_kpms_dendrogram_3_kpms_dendrogram_1,transition_matrix_kpms_dendrogram_3_kpms_dendrogram_2,transition_matrix_kpms_dendrogram_3_kpms_dendrogram_4,transition_matrix_kpms_dendrogram_4_kpms_dendrogram_0,transition_matrix_kpms_dendrogram_4_kpms_dendrogram_1,transition_matrix_kpms_dendrogram_4_kpms_dendrogram_2,transition_matrix_kpms_dendrogram_4_kpms_dendrogram_3,avg_bout_length_80,total_duration_80,num_bouts_80,avg_bout_length_92,total_duration_92,num_bouts_92,avg_bout_length_93,total_duration_93,num_bouts_93,avg_bout_length_94,total_duration_94,num_bouts_94,PoseFilename,Batch,Tester,AgeGroup,MouseID,Strain,Diet,Weight,Sex,AgeW,AgeAtVid,CFI_norm,FLL,score,median_angular_velocity,median_base_tail_lateral_displacement,median_limb_duty_factor,median_nose_lateral_displacement,median_speed_cm_per_sec,median_step_length1,median_step_width,median_stride_length,median_tip_tail_lateral_displacement,stride_count,angular_velocity_iqr,base_tail_lateral_displacement_iqr,limb_duty_factor_iqr,nose_lateral_displacement_iqr,speed_cm_per_sec_iqr,step_length1_iqr,step_width_iqr,stride_length_iqr,tip_tail_lateral_displacement_iqr,median_length,median_width,dAC_mean,dAC_stdev,dAC_min,dAC_median,dB_mean,dB_stdev,dB_max,dB_median,aABC_mean,aABC_stdev,aABC_min,aABC_median,dAC_nongait_mean,dAC_nongait_stdev,dAC_nongait_median,dB_nongait_max,dB_nongait_median,aABC_nongait_mean,aABC_nongait_stdev,aABC_nongait_median,distance_cm,center_time_secs,periphery_time_secs,corner_time_secs,center_distance_cm,periphery_distance_cm,corner_distance_cm,grooming_number_bouts,grooming_duration_secs,Rearing_supported_T5,Rearing_supported_T20,Rearing_supported_T55,Rearing_unsupported_T5,Rearing_unsupported_T20,Rearing_unsupported_T55,Grooming_T5,Grooming_T20,Grooming_T55,duplicate_group,dup_type
14,LL1-B6/2021-06-08_SPD/AgedB6-2259,-0.135995193888238,-0.153553215315316,-0.400256986538944,-0.119538277063025,-0.20788945994222,-0.387274954958112,-0.446972361484305,-0.142765641178642,1.11564321886904,0.863551728387453,1.02742163953981,1.10716759396163,9.87937743190662,2539.0,257,10.4152046783626,1781.0,171,8.544,2136.0,250,8.94642857142857,1503.0,168,12.3669064748201,1719.0,139,6.0952380952381,768.0,126,10.5853658536585,2170.0,205,8.79285714285714,1231.0,140,10.6936936936937,1187.0,111,15.6219512195122,2562.0,164,11.58,1737.0,150,12.3870967741935,1536.0,124,11.2614379084967,1723.0,153,7.26732673267327,734.0,101,9.18260869565217,1056.0,115,12.983606557377,1584.0,122,7.28421052631579,692.0,95,13.64,1364.0,100,15.8604651162791,1364.0,86,11.8315789473684,1124.0,95,14.5564516129032,1805.0,124,15.3229166666667,1471.0,96,17.7731092436975,2115.0,119,12.6990291262136,1308.0,103,9.56122448979592,937.0,98,17.4197530864198,1411.0,81,11.5227272727273,1014.0,88,15.5483870967742,1446.0,93,11.8602150537634,1103.0,93,13.4468085106383,1264.0,94,29.0340909090909,2555.0,88,8.48275862068965,492.0,58,15.5,1054.0,68,11.4193548387097,1062.0,93,13.1923076923077,1029.0,78,15.1139240506329,1194.0,79,19.8333333333333,1071.0,54,6.87037037037037,371.0,54,15.4365079365079,1945.0,126,12.8936170212766,606.0,47,30.0422535211268,2133.0,71,28.3061224489796,1387.0,49,13.2025316455696,1043.0,79,45.041095890411,3288.0,73,10.9189189189189,404.0,37,20.6111111111111,742.0,36,16.3666666666667,491.0,30,16.6964285714286,935.0,56,15.6376811594203,1079.0,69,14.6041666666667,701.0,48,19.0192307692308,1978.0,104,13.0,546.0,42,16.6559139784946,1549.0,93,17.8214285714286,499.0,28,20.3928571428571,1713.0,84,13.3947368421053,509.0,38,18.609756097561,763.0,41,14.5833333333333,525.0,36,27.1111111111111,1220.0,45,21.4705882352941,1095.0,51,17.4838709677419,542.0,31,62.5,875.0,14,59.0869565217391,1359.0,23,34.037037037037,919.0,27,37.0967741935484,1150.0,31,13.05,261.0,20,20.7857142857143,291.0,14,44.0,616.0,14,32.7021276595745,1537.0,47,12.0,516.0,43,48.8181818181818,537.0,11,45.4545454545455,500.0,11,3.06666666666667,46.0,15,9.0,153.0,17,60.6666666666667,728.0,12,29.9230769230769,389.0,13,30.0,330.0,11,63.4444444444444,571.0,9,63.2,316.0,5,43.5,87.0,2,104.8,1048.0,10,0.0,0.0,0,101.0,202.0,2,41.8,209.0,5,132.0,132.0,1,68.0,136.0,2,4.0,12.0,3,31.2857142857143,219.0,7,0.0,0.0,0,110.0,110.0,1,0.0,0.0,0,0.65843621399177,0.304526748971193,0.0301783264746227,0.0068587105624142,0.875502008032129,0.0863453815261044,0.0100401606425702,0.0281124497991967,0.42327150084317,0.0151770657672849,0.556492411467116,0.0050590219224283,0.0915662650602409,0.0048192771084337,0.739759036144578,0.163855421686747,0.0,0.2,0.0,0.8,16.2,81.0,5,0.0,0.0,0,116.5,233.0,2,0.0,0.0,0.0,AgedB6-2259,Batch3,Gaven,3.0,AgedB6-2259,B6,AL,37.81,Female,96.0,96.0,0.357142857,,9.999999996,1.352889912,0.214826676,0.636363636,0.137474659,15.38842018,2.562107286,2.88235515,4.413596597,0.621782531,828.0,45.09156526,0.087857281,0.158333333,0.172009455,5.568891521,1.513269325,0.505106258,1.841792046,0.324426009,67.15910721,32.78792,0.674066247,0.112621984,0.15242769,0.682528919,4.147758482,2.829805118,23.42007686,3.535533906,160.7831724,16.99706689,28.12373538,164.5711769,0.108386021,0.046347883,0.106896125,578.6613863,12.36931688,154.441159,24.76280323,159.9784289,4.977485949,969.7334,2030.266,672.1337,4403.219,11177.352,2968.102,6.0,62.96674,0.0706666666666667,0.0477222222222222,0.0413434343434343,0.0071111111111111,0.0194722222222222,0.0386060606060606,0.016,0.024,0.0366161616161616,2,partial
15,LL1-B6/2021-06-08_SPD/AgedB6-2259,-0.135995193888238,-0.153553215315316,-0.400256986538944,-0.119538277063025,-0.20788945994222,-0.387274954958112,-0.446972361484305,-0.142765641178642,1.11564321886904,0.863551728387453,1.02742163953981,1.10716759396163,9.87937743190662,2539.0,257,10.4152046783626,1781.0,171,8.544,2136.0,250,8.94642857142857,1503.0,168,12.3669064748201,1719.0,139,6.0952380952381,768.0,126,10.5853658536585,2170.0,205,8.79285714285714,1231.0,140,10.6936936936937,1187.0,111,15.6219512195122,2562.0,164,11.58,1737.0,150,12.3870967741935,1536.0,124,11.2614379084967,1723.0,153,7.26732673267327,734.0,101,9.18260869565217,1056.0,115,12.983606557377,1584.0,122,7.28421052631579,692.0,95,13.64,1364.0,100,15.8604651162791,1364.0,86,11.8315789473684,1124.0,95,14.5564516129032,1805.0,124,15.3229166666667,1471.0,96,17.7731092436975,2115.0,119,12.6990291262136,1308.0,103,9.56122448979592,937.0,98,17.4197530864198,1411.0,81,11.5227272727273,1014.0,88,15.5483870967742,1446.0,93,11.8602150537634,1103.0,93,13.4468085106383,1264.0,94,29.0340909090909,2555.0,88,8.48275862068965,492.0,58,15.5,1054.0,68,11.4193548387097,1062.0,93,13.1923076923077,1029.0,78,15.1139240506329,1194.0,79,19.8333333333333,1071.0,54,6.87037037037037,371.0,54,15.4365079365079,1945.0,126,12.8936170212766,606.0,47,30.0422535211268,2133.0,71,28.3061224489796,1387.0,49,13.2025316455696,1043.0,79,45.041095890411,3288.0,73,10.9189189189189,404.0,37,20.6111111111111,742.0,36,16.3666666666667,491.0,30,16.6964285714286,935.0,56,15.6376811594203,1079.0,69,14.6041666666667,701.0,48,19.0192307692308,1978.0,104,13.0,546.0,42,16.6559139784946,1549.0,93,17.8214285714286,499.0,28,20.3928571428571,1713.0,84,13.3947368421053,509.0,38,18.609756097561,763.0,41,14.5833333333333,525.0,36,27.1111111111111,1220.0,45,21.4705882352941,1095.0,51,17.4838709677419,542.0,31,62.5,875.0,14,59.0869565217391,1359.0,23,34.037037037037,919.0,27,37.0967741935484,1150.0,31,13.05,261.0,20,20.7857142857143,291.0,14,44.0,616.0,14,32.7021276595745,1537.0,47,12.0,516.0,43,48.8181818181818,537.0,11,45.4545454545455,500.0,11,3.06666666666667,46.0,15,9.0,153.0,17,60.6666666666667,728.0,12,29.9230769230769,389.0,13,30.0,330.0,11,63.4444444444444,571.0,9,63.2,316.0,5,43.5,87.0,2,104.8,1048.0,10,0.0,0.0,0,101.0,202.0,2,41.8,209.0,5,132.0,132.0,1,68.0,136.0,2,4.0,12.0,3,31.2857142857143,219.0,7,0.0,0.0,0,110.0,110.0,1,0.0,0.0,0,0.65843621399177,0.304526748971193,0.0301783264746227,0.0068587105624142,0.875502008032129,0.0863453815261044,0.0100401606425702,0.0281124497991967,0.42327150084317,0.0151770657672849,0.556492411467116,0.0050590219224283,0.0915662650602409,0.0048192771084337,0.739759036144578,0.163855421686747,0.0,0.2,0.0,0.8,16.2,81.0,5,0.0,0.0,0,116.5,233.0,2,0.0,0.0,0.0,AgedB6-2259,Batch3,Gaven,3.0,AgedB6-2259,B6,AL,37.81,Female,96.0,96.0,0.357142857,,9.999999996,1.352889912,0.214826676,0.636363636,0.137474659,15.38842018,2.562107286,2.88235515,4.413596597,0.621782531,828.0,45.09156526,0.087857281,0.158333333,0.172009455,5.568891521,1.513269325,0.505106258,1.841792046,0.324426009,67.15910721,32.78792,0.674066247,0.112621984,0.15242769,0.682528919,4.147758482,2.829805118,23.42007686,3.535533906,160.7831724,16.99706689,28.12373538,164.5711769,0.108386021,0.046347883,0.106896125,578.6613863,12.36931688,154.441159,24.76280323,159.9784289,4.977485949,969.7334,2030.266,672.1337,4403.219,11177.352,2968.102,6.0,62.96674,0.0706666666666667,0.0477222222222222,0.0413434343434343,0.0071111111111111,0.0194722222222222,0.0386060606060606,0.016,0.024,0.0366161616161616,2,partial
62,LL3-B2B/2020-01-02_SPD/LL3-4_AgedB6-0842,-0.11111342707929,0.0846029827397883,0.386938865264094,-0.0181136212325221,-0.2134467098362,-0.116284663731402,0.348755801096328,-0.0516767059815345,0.999246120830239,0.915903715174468,1.00614837006796,0.90175542586706,11.0417754569191,4229.0,383,11.6666666666667,2695.0,231,9.78716216216216,2897.0,296,9.6421568627451,1967.0,204,12.9673913043478,2386.0,184,8.10894941634241,2084.0,257,12.37899543379,2711.0,219,7.74752475247525,1565.0,202,12.6949152542373,2247.0,177,15.0093457943925,3212.0,214,11.885,2377.0,200,10.7133333333333,1607.0,150,13.9399141630901,3248.0,233,8.15384615384615,1060.0,130,7.072,884.0,125,18.2978723404255,3440.0,188,7.85026737967914,1468.0,187,12.8153846153846,1666.0,130,17.0655737704918,2082.0,122,9.32191780821918,1361.0,146,11.7448275862069,1703.0,145,13.3551401869159,1429.0,107,15.3461538461538,1995.0,130,16.2967032967033,1483.0,91,8.57462686567164,1149.0,134,17.0606060606061,2252.0,132,14.120253164557,2231.0,158,10.7102803738318,1146.0,107,8.36792452830189,887.0,106,16.0102040816327,1569.0,98,27.8440366972477,3035.0,109,7.45333333333333,559.0,75,11.9393939393939,1182.0,99,9.33766233766234,719.0,77,15.8620689655172,1840.0,116,13.2658227848101,1048.0,79,18.1029411764706,1231.0,68,8.18867924528302,434.0,53,13.725,1647.0,120,10.5818181818182,582.0,55,28.8688524590164,1761.0,61,31.1111111111111,2240.0,72,10.5714285714286,592.0,56,34.0769230769231,1772.0,52,7.84,392.0,50,21.3974358974359,1669.0,78,27.0408163265306,2650.0,98,11.5714285714286,405.0,35,13.6630434782609,1257.0,92,8.56,428.0,50,14.2837837837838,1057.0,74,17.6966292134831,1575.0,89,18.9242424242424,1249.0,66,28.3846153846154,738.0,26,17.5416666666667,842.0,48,12.0,972.0,81,11.8888888888889,321.0,27,19.712962962963,2129.0,108,32.58,1629.0,50,25.7027027027027,951.0,37,13.6923076923077,356.0,26,45.375,726.0,16,63.4545454545455,698.0,11,31.2244897959184,1530.0,49,14.5294117647059,247.0,17,21.0,189.0,9,21.0769230769231,822.0,39,53.2692307692308,1385.0,26,13.9090909090909,153.0,11,4.5,36.0,8,43.2222222222222,389.0,9,141.642857142857,1983.0,14,5.0,10.0,2,17.6666666666667,53.0,3,37.6666666666667,226.0,6,42.0,168.0,4,27.0714285714286,379.0,14,0.0,0.0,0,0.0,0.0,0,35.2,176.0,5,42.3333333333333,127.0,3,88.0,88.0,1,0.0,0.0,0,0.0,0.0,0,79.0,316.0,4,0.0,0.0,0,7.0,7.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.64018691588785,0.332943925233645,0.0210280373831775,0.0058411214953271,0.844178082191781,0.11986301369863,0.0136986301369863,0.0222602739726027,0.424936386768448,0.0063613231552162,0.568702290076336,0.0,0.0875232774674115,0.0204841713221601,0.76536312849162,0.126629422718808,0.0,0.217948717948718,0.0,0.782051282051282,11.5,23.0,2,106.0,106.0,1,0.0,0.0,0,0.0,0.0,0.0,LL3-4_AgedB6-0842,Batch1,Mackenzie,1.0,AgedB6-0842,B6,AL,26.28,Female,20.0,20.0,0.080357143,,2.250000004,-4.364603797,0.179803911,0.6,0.098936593,18.70290882,2.697987928,2.631329452,4.953,0.483894004,1228.0,32.11008976,0.066309028,0.116666667,0.086956487,7.683279228,1.366298916,0.365469796,1.871635097,0.254122479,57.09081841,31.20369339,0.128292626,0.030710909,0.012781706,0.129380626,3.223160835,2.057135412,126.6658991,2.915475947,162.406315,15.65319597,33.45330945,166.617914,0.169609426,0.031029806,0.171240736,144.5415165,11.01135777,157.5370448,19.20869472,162.4075754,4.629159367,1219.785481,3582.34527,1657.22203,6999.784358,17018.3051,6144.08772,13.0,175.07496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,partial
63,LL3-B2B/2020-01-02_SPD/LL3-4_AgedB6-0842,-0.11111342707929,0.0846029827397883,0.386938865264094,-0.0181136212325221,-0.2134467098362,-0.116284663731402,0.348755801096328,-0.0516767059815345,0.999246120830239,0.915903715174468,1.00614837006796,0.90175542586706,11.0417754569191,4229.0,383,11.6666666666667,2695.0,231,9.78716216216216,2897.0,296,9.6421568627451,1967.0,204,12.9673913043478,2386.0,184,8.10894941634241,2084.0,257,12.37899543379,2711.0,219,7.74752475247525,1565.0,202,12.6949152542373,2247.0,177,15.0093457943925,3212.0,214,11.885,2377.0,200,10.7133333333333,1607.0,150,13.9399141630901,3248.0,233,8.15384615384615,1060.0,130,7.072,884.0,125,18.2978723404255,3440.0,188,7.85026737967914,1468.0,187,12.8153846153846,1666.0,130,17.0655737704918,2082.0,122,9.32191780821918,1361.0,146,11.7448275862069,1703.0,145,13.3551401869159,1429.0,107,15.3461538461538,1995.0,130,16.2967032967033,1483.0,91,8.57462686567164,1149.0,134,17.0606060606061,2252.0,132,14.120253164557,2231.0,158,10.7102803738318,1146.0,107,8.36792452830189,887.0,106,16.0102040816327,1569.0,98,27.8440366972477,3035.0,109,7.45333333333333,559.0,75,11.9393939393939,1182.0,99,9.33766233766234,719.0,77,15.8620689655172,1840.0,116,13.2658227848101,1048.0,79,18.1029411764706,1231.0,68,8.18867924528302,434.0,53,13.725,1647.0,120,10.5818181818182,582.0,55,28.8688524590164,1761.0,61,31.1111111111111,2240.0,72,10.5714285714286,592.0,56,34.0769230769231,1772.0,52,7.84,392.0,50,21.3974358974359,1669.0,78,27.0408163265306,2650.0,98,11.5714285714286,405.0,35,13.6630434782609,1257.0,92,8.56,428.0,50,14.2837837837838,1057.0,74,17.6966292134831,1575.0,89,18.9242424242424,1249.0,66,28.3846153846154,738.0,26,17.5416666666667,842.0,48,12.0,972.0,81,11.8888888888889,321.0,27,19.712962962963,2129.0,108,32.58,1629.0,50,25.7027027027027,951.0,37,13.6923076923077,356.0,26,45.375,726.0,16,63.4545454545455,698.0,11,31.2244897959184,1530.0,49,14.5294117647059,247.0,17,21.0,189.0,9,21.0769230769231,822.0,39,53.2692307692308,1385.0,26,13.9090909090909,153.0,11,4.5,36.0,8,43.2222222222222,389.0,9,141.642857142857,1983.0,14,5.0,10.0,2,17.6666666666667,53.0,3,37.6666666666667,226.0,6,42.0,168.0,4,27.0714285714286,379.0,14,0.0,0.0,0,0.0,0.0,0,35.2,176.0,5,42.3333333333333,127.0,3,88.0,88.0,1,0.0,0.0,0,0.0,0.0,0,79.0,316.0,4,0.0,0.0,0,7.0,7.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.64018691588785,0.332943925233645,0.0210280373831775,0.0058411214953271,0.844178082191781,0.11986301369863,0.0136986301369863,0.0222602739726027,0.424936386768448,0.0063613231552162,0.568702290076336,0.0,0.0875232774674115,0.0204841713221601,0.76536312849162,0.126629422718808,0.0,0.217948717948718,0.0,0.782051282051282,11.5,23.0,2,106.0,106.0,1,0.0,0.0,0,0.0,0.0,0.0,LL3-4_AgedB6-0842,Batch1,Mackenzie,1.0,AgedB6-0842,B6,AL,26.28,Female,20.0,20.0,0.080357143,,2.250000004,-4.364603797,0.179803911,0.6,0.098936593,18.70290882,2.697987928,2.631329452,4.953,0.483894004,1228.0,32.11008976,0.066309028,0.116666667,0.086956487,7.683279228,1.366298916,0.365469796,1.871635097,0.254122479,57.09081841,31.20369339,0.128292626,0.030710909,0.012781706,0.129380626,3.223160835,2.057135412,126.6658991,2.915475947,162.406315,15.65319597,33.45330945,166.617914,0.169609426,0.031029806,0.171240736,144.5415165,11.01135777,157.5370448,19.20869472,162.4075754,4.629159367,1219.785481,3582.34527,1657.22203,6999.784358,17018.3051,6144.08772,13.0,175.07496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,partial
64,LL3-B2B/2020-01-02_SPD/LL3-4_AgedB6-0842,-0.11111342707929,0.0846029827397883,0.386938865264094,-0.0181136212325221,-0.2134467098362,-0.116284663731402,0.348755801096328,-0.0516767059815345,0.999246120830239,0.915903715174468,1.00614837006796,0.90175542586706,11.0417754569191,4229.0,383,11.6666666666667,2695.0,231,9.78716216216216,2897.0,296,9.6421568627451,1967.0,204,12.9673913043478,2386.0,184,8.10894941634241,2084.0,257,12.37899543379,2711.0,219,7.74752475247525,1565.0,202,12.6949152542373,2247.0,177,15.0093457943925,3212.0,214,11.885,2377.0,200,10.7133333333333,1607.0,150,13.9399141630901,3248.0,233,8.15384615384615,1060.0,130,7.072,884.0,125,18.2978723404255,3440.0,188,7.85026737967914,1468.0,187,12.8153846153846,1666.0,130,17.0655737704918,2082.0,122,9.32191780821918,1361.0,146,11.7448275862069,1703.0,145,13.3551401869159,1429.0,107,15.3461538461538,1995.0,130,16.2967032967033,1483.0,91,8.57462686567164,1149.0,134,17.0606060606061,2252.0,132,14.120253164557,2231.0,158,10.7102803738318,1146.0,107,8.36792452830189,887.0,106,16.0102040816327,1569.0,98,27.8440366972477,3035.0,109,7.45333333333333,559.0,75,11.9393939393939,1182.0,99,9.33766233766234,719.0,77,15.8620689655172,1840.0,116,13.2658227848101,1048.0,79,18.1029411764706,1231.0,68,8.18867924528302,434.0,53,13.725,1647.0,120,10.5818181818182,582.0,55,28.8688524590164,1761.0,61,31.1111111111111,2240.0,72,10.5714285714286,592.0,56,34.0769230769231,1772.0,52,7.84,392.0,50,21.3974358974359,1669.0,78,27.0408163265306,2650.0,98,11.5714285714286,405.0,35,13.6630434782609,1257.0,92,8.56,428.0,50,14.2837837837838,1057.0,74,17.6966292134831,1575.0,89,18.9242424242424,1249.0,66,28.3846153846154,738.0,26,17.5416666666667,842.0,48,12.0,972.0,81,11.8888888888889,321.0,27,19.712962962963,2129.0,108,32.58,1629.0,50,25.7027027027027,951.0,37,13.6923076923077,356.0,26,45.375,726.0,16,63.4545454545455,698.0,11,31.2244897959184,1530.0,49,14.5294117647059,247.0,17,21.0,189.0,9,21.0769230769231,822.0,39,53.2692307692308,1385.0,26,13.9090909090909,153.0,11,4.5,36.0,8,43.2222222222222,389.0,9,141.642857142857,1983.0,14,5.0,10.0,2,17.6666666666667,53.0,3,37.6666666666667,226.0,6,42.0,168.0,4,27.0714285714286,379.0,14,0.0,0.0,0,0.0,0.0,0,35.2,176.0,5,42.3333333333333,127.0,3,88.0,88.0,1,0.0,0.0,0,0.0,0.0,0,79.0,316.0,4,0.0,0.0,0,7.0,7.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.64018691588785,0.332943925233645,0.0210280373831775,0.0058411214953271,0.844178082191781,0.11986301369863,0.0136986301369863,0.0222602739726027,0.424936386768448,0.0063613231552162,0.568702290076336,0.0,0.0875232774674115,0.0204841713221601,0.76536312849162,0.126629422718808,0.0,0.217948717948718,0.0,0.782051282051282,11.5,23.0,2,106.0,106.0,1,0.0,0.0,0,0.0,0.0,0.0,LL3-4_AgedB6-0842,Batch1,Mackenzie,1.0,AgedB6-0842,B6,AL,24.8,Female,24.0,24.0,0.098214286,,2.750000008,-4.364603797,0.179803911,0.6,0.098936593,18.70290882,2.697987928,2.631329452,4.953,0.483894004,1228.0,32.11008976,0.066309028,0.116666667,0.086956487,7.683279228,1.366298916,0.365469796,1.871635097,0.254122479,57.09081841,31.20369339,0.128292626,0.030710909,0.012781706,0.129380626,3.223160835,2.057135412,126.6658991,2.915475947,162.406315,15.65319597,33.45330945,166.617914,0.169609426,0.031029806,0.171240736,144.5415165,11.01135777,157.5370448,19.20869472,162.4075754,4.629159367,1219.785481,3582.34527,1657.22203,6999.784358,17018.3051,6144.08772,13.0,175.07496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,partial
